"","transaction_id","transaction_date","customer_type","product","category","quantity","amount","payment_method","city","sales_rep"
"996",1653,"2022-08","Retail","laptop","electronics",1,1527.74,"transfer","new york","Fatima"
"997",1654,"2023-09","Wholesale","monitor","office",2,157.23,"transfer","new york","Sara"
"998",1655,"2023-12","Wholesale","laptop","electronics",3,2233.56,"card","chicago","Fatima"
"999",1656,"2023-11","Wholesale","monitor","office",1,1527.74,"cheque","chicago","John"
"1000",1660,"2023-07","Retail","monitor","electronics",3,1527.74,"transfer","new york","Fatima"
"1001",1661,"2023-09","Online","keyboard","electronics",1,769.71,"card","new york","Ali"
"1002",1664,"2023-11","Retail","laptop","office",1,847.03,"cash","washington","Ali"
"1003",1665,"2022-04","Wholesale","laptop","office",1,1928.19,"card","chicago","Fatima"
"1004",1666,"2022-01","Retail","monitor","office",1,1527.74,"cheque","washington","Fatima"
"1005",1669,"2023-04","Retail","keyboard","electronics",1,1527.74,"card","new york","Sara"
"1006",1671,"2022-08","Wholesale","keyboard","electronics",1,1153.82,"cheque","chicago","Fatima"
"1007",1672,"2022-01","Retail","laptop","office",1,696.63,"cheque","new york","Ali"
"1008",1674,"2023-12","Retail","laptop","office",1,1527.74,"transfer","new york","Fatima"
"1009",1679,"2024-04","Retail","tablet","electronics",2,227.79,"card","new york","Fatima"
"1010",1680,"2022-07","Retail","monitor","electronics",2,1527.74,"cheque","chicago","Fatima"
"1011",1681,"2024-02","Online","laptop","electronics",3,1527.74,"card","chicago","Fatima"
"1012",1683,"2022-02","Wholesale","tablet","electronics",2,1527.74,"cheque","new york","Fatima"
"1013",1684,"2023-10","Retail","laptop","electronics",1,1090.51,"transfer","new york","Fatima"
"1014",1685,"2022-01","Retail","monitor","office",1,65.96,"cash","new york","Fatima"
"1015",1686,"2023-01","Retail","phone","office",3,474.55,"cheque","new york","Ali"
"1016",1687,"2023-12","Wholesale","monitor","electronics",2,119.72,"cash","new york","Ali"
"1017",1692,"2024-02","Wholesale","mouse","electronics",1,1527.74,"card","washington","John"
"1018",1695,"2024-04","Online","tablet","office",1,1527.74,"transfer","washington","Ali"
"1019",1696,"2022-09","Retail","mouse","office",2,1117.25,"transfer","chicago","Ali"
"1020",1701,"2024-01","Wholesale","monitor","office",2,1527.74,"card","chicago","Fatima"
"1021",1705,"2023-04","Wholesale","keyboard","electronics",2,1596.58,"cheque","chicago","John"
"1022",1706,"2022-01","Online","phone","electronics",2,1527.74,"card","new york","Ali"
"1023",1707,"2022-07","Wholesale","tablet","electronics",2,131,"transfer","new york","Sara"
"1024",1708,"2023-06","Online","phone","office",1,129.21,"cheque","new york","Sara"
"1025",1712,"2022-10","Retail","laptop","office",2,2884.46,"card","new york","Ali"
"1026",1713,"2022-01","Wholesale","laptop","office",2,1527.74,"card","new york","John"
"1027",1714,"2024-02","Retail","monitor","office",1,1527.74,"cash","new york","Ali"
"1028",1715,"2022-11","Retail","laptop","office",1,1527.74,"card","chicago","Ali"
"1029",1716,"2023-09","Wholesale","monitor","electronics",1,1527.74,"cheque","new york","John"
"1030",1717,"2022-11","Wholesale","laptop","electronics",1,1527.74,"cheque","new york","Ali"
"1031",1718,"2022-01","Online","monitor","electronics",3,1527.74,"cash","new york","Ali"
"1032",1719,"2022-02","Retail","tablet","electronics",2,1147.76,"cash","new york","Fatima"
"1033",1722,"2023-11","Wholesale","monitor","electronics",1,503.54,"cheque","washington","Ali"
"1034",1723,"2023-02","Wholesale","keyboard","electronics",1,1527.74,"card","new york","John"
"1035",1724,"2022-03","Retail","tablet","office",3,1527.74,"cheque","washington","Ali"
"1036",1725,"2022-08","Retail","phone","electronics",1,1527.74,"cheque","new york","John"
"1037",1726,"2022-02","Online","laptop","electronics",2,1527.74,"cash","chicago","Sara"
"1038",1729,"2024-03","Retail","laptop","electronics",2,1527.74,"transfer","chicago","Fatima"
"1039",1730,"2023-11","Wholesale","phone","electronics",1,1527.74,"card","new york","Sara"
"1040",1731,"2023-09","Retail","mouse","electronics",1,1527.74,"cheque","new york","Sara"
"1041",1733,"2022-04","Wholesale","tablet","office",3,1527.74,"transfer","washington","John"
"1042",1734,"2024-04","Retail","monitor","electronics",2,1527.74,"transfer","washington","Sara"
"1043",1735,"2024-01","Wholesale","phone","office",1,1527.74,"card","new york","John"
"1044",1737,"2023-08","Online","phone","office",1,1527.74,"card","new york","Fatima"
"1045",1738,"2023-02","Online","mouse","office",1,1527.74,"card","chicago","Sara"
"1046",1739,"2022-01","Online","laptop","office",2,1527.74,"cash","new york","John"
"1047",1740,"2023-01","Online","phone","electronics",1,2546.04,"transfer","chicago","Ali"
"1048",1741,"2022-06","Wholesale","tablet","office",2,1527.74,"cheque","chicago","Fatima"
"1049",1742,"2024-02","Wholesale","keyboard","electronics",2,1527.74,"card","new york","Fatima"
"1050",1743,"2023-09","Retail","tablet","office",2,2215.26,"card","new york","Fatima"
"1051",1744,"2023-02","Wholesale","phone","office",2,2249.75,"cheque","new york","Fatima"
"1052",1745,"2022-06","Online","laptop","office",3,1254.9,"card","washington","Fatima"
"1053",1747,"2023-12","Retail","monitor","electronics",2,1487.71,"card","chicago","Sara"
"1054",1749,"2024-03","Online","mouse","office",1,1527.74,"card","new york","Fatima"
"1055",1750,"2023-06","Wholesale","laptop","electronics",2,916.74,"cash","chicago","Ali"
"1056",1755,"2023-02","Retail","monitor","office",2,1527.74,"cash","chicago","Ali"
"1057",1757,"2024-02","Retail","laptop","electronics",2,2659.43,"card","new york","Fatima"
"1058",1758,"2023-06","Wholesale","mouse","electronics",1,178.72,"cheque","new york","John"
"1059",1759,"2024-01","Wholesale","mouse","electronics",2,1527.74,"card","chicago","Fatima"
"1060",1760,"2024-01","Online","tablet","electronics",1,1527.74,"cheque","chicago","John"
"1061",1763,"2022-03","Online","tablet","electronics",2,1527.74,"card","washington","Fatima"
"1062",1765,"2024-05","Online","tablet","electronics",3,1369.04,"card","chicago","Fatima"
"1063",1767,"2022-01","Retail","monitor","electronics",1,1527.74,"transfer","new york","Sara"
"1064",1768,"2024-05","Online","phone","electronics",3,441.21,"cash","washington","John"
"1065",1770,"2022-11","Wholesale","tablet","electronics",1,1527.74,"card","washington","Sara"
"1066",1773,"2023-01","Retail","monitor","office",2,1527.74,"transfer","chicago","Fatima"
"1067",1776,"2022-04","Wholesale","keyboard","office",1,1215.42,"card","new york","Ali"
"1068",1777,"2023-03","Wholesale","monitor","office",3,1516.3,"card","new york","John"
"1069",1778,"2022-10","Online","laptop","electronics",3,2824.65,"cash","chicago","Fatima"
"1070",1779,"2023-12","Online","phone","electronics",1,1527.74,"card","new york","Ali"
"1071",1780,"2022-02","Wholesale","tablet","office",2,1540.26,"card","new york","Fatima"
"1072",1782,"2022-10","Retail","keyboard","electronics",3,1527.74,"card","new york","John"
"1073",1786,"2023-01","Retail","monitor","office",2,1527.74,"cheque","washington","Fatima"
"1074",1787,"2023-08","Retail","phone","office",1,2315.05,"transfer","new york","Sara"
"1075",1788,"2024-03","Wholesale","tablet","electronics",3,2994.35,"card","chicago","Fatima"
"1076",1791,"2024-05","Retail","keyboard","office",1,1527.74,"card","chicago","Ali"
"1077",1792,"2022-07","Retail","laptop","office",3,1527.74,"card","chicago","Sara"
"1078",1793,"2024-03","Wholesale","tablet","electronics",2,1527.74,"transfer","chicago","Fatima"
"1079",1794,"2024-03","Wholesale","tablet","office",2,1527.74,"cheque","new york","Sara"
"1080",1796,"2024-04","Retail","monitor","electronics",2,1527.74,"card","new york","Sara"
"1081",1797,"2022-12","Retail","phone","office",1,1527.74,"transfer","new york","Ali"
"1082",1798,"2024-03","Retail","mouse","electronics",3,1527.74,"cash","chicago","Fatima"
"1083",1799,"2022-07","Wholesale","mouse","office",2,497.2,"card","chicago","Ali"
"1084",1802,"2022-03","Retail","phone","electronics",3,1527.74,"transfer","new york","Sara"
"1085",1803,"2022-05","Retail","mouse","electronics",1,1527.74,"card","new york","Ali"
"1086",1804,"2023-04","Online","mouse","office",2,1161.06,"card","new york","Ali"
"1087",1805,"2023-03","Retail","phone","electronics",2,1527.74,"cheque","new york","Sara"
"1088",1806,"2024-03","Retail","laptop","office",3,1527.74,"transfer","new york","Sara"
"1089",1807,"2022-02","Wholesale","laptop","office",2,1527.74,"transfer","new york","John"
"1090",1808,"2023-09","Retail","keyboard","electronics",3,1527.74,"card","chicago","John"
"1091",1810,"2023-01","Retail","mouse","electronics",2,1527.74,"transfer","washington","Ali"
"1092",1812,"2022-08","Retail","laptop","electronics",2,2848.69,"transfer","washington","Ali"
"1093",1813,"2022-01","Wholesale","tablet","office",3,1527.74,"cash","chicago","Ali"
"1094",1816,"2024-02","Retail","phone","office",1,1527.74,"transfer","new york","Ali"
"1095",1817,"2023-06","Wholesale","phone","office",2,1078.54,"cheque","chicago","Ali"
"1096",1819,"2023-05","Wholesale","tablet","office",2,1762.18,"card","washington","Sara"
"1097",1822,"2024-05","Online","monitor","office",1,1527.74,"card","new york","Fatima"
"1098",1824,"2023-03","Online","laptop","office",2,2846.62,"card","new york","Sara"
"1099",1826,"2023-02","Wholesale","tablet","office",1,1527.74,"card","new york","Ali"
"1100",1827,"2024-02","Retail","phone","office",3,1527.74,"cheque","chicago","Fatima"
"1101",1828,"2023-08","Online","keyboard","office",2,1527.74,"cash","new york","Ali"
"1102",1829,"2022-07","Online","monitor","electronics",1,1527.74,"transfer","new york","Fatima"
"1103",1830,"2022-06","Retail","tablet","office",3,1527.74,"card","chicago","Fatima"
"1104",1831,"2023-07","Retail","mouse","electronics",2,302.33,"card","chicago","Ali"
"1105",1832,"2023-12","Retail","monitor","office",2,1527.74,"cheque","chicago","Fatima"
"1106",1833,"2022-12","Retail","laptop","office",2,1527.74,"cash","new york","Sara"
"1107",1834,"2023-01","Wholesale","tablet","electronics",2,1527.74,"card","chicago","Fatima"
"1108",1835,"2022-03","Online","monitor","electronics",2,2907.09,"cash","new york","Ali"
"1109",1837,"2023-10","Wholesale","phone","electronics",1,1527.74,"cheque","new york","John"
"1110",1839,"2022-06","Retail","monitor","office",2,1527.74,"cheque","chicago","John"
"1111",1840,"2022-01","Online","keyboard","office",1,1527.74,"cheque","new york","Fatima"
"1112",1845,"2022-09","Retail","laptop","office",1,1527.74,"card","new york","Sara"
"1113",1846,"2024-02","Wholesale","monitor","electronics",3,1527.74,"card","chicago","John"
"1114",1849,"2022-09","Online","keyboard","electronics",2,1527.74,"transfer","chicago","Sara"
"1115",1851,"2022-02","Online","phone","electronics",2,2072.25,"cash","new york","Ali"
"1116",1852,"2024-04","Wholesale","monitor","electronics",2,1527.74,"card","washington","Ali"
"1117",1853,"2022-11","Online","keyboard","electronics",1,1895.8,"transfer","washington","Sara"
"1118",1854,"2022-10","Retail","phone","office",1,2129.49,"card","washington","Ali"
"1119",1855,"2022-06","Retail","laptop","electronics",2,1225.91,"cash","new york","Fatima"
"1120",1858,"2022-02","Retail","phone","electronics",1,1527.74,"cash","washington","Sara"
"1121",1861,"2024-01","Online","mouse","electronics",2,1527.74,"card","new york","Fatima"
"1122",1862,"2022-12","Wholesale","laptop","electronics",3,1527.74,"card","chicago","Sara"
"1123",1863,"2022-05","Online","phone","office",2,1527.74,"cheque","washington","Sara"
"1124",1864,"2022-07","Wholesale","phone","electronics",2,1202.87,"card","new york","John"
"1125",1865,"2022-11","Wholesale","mouse","electronics",1,1527.74,"cash","new york","John"
"1126",1866,"2023-12","Retail","phone","office",3,288.32,"cash","chicago","Fatima"
"1127",1867,"2022-03","Online","tablet","office",2,1527.74,"transfer","new york","John"
"1128",1871,"2022-08","Retail","laptop","office",3,1527.74,"cheque","washington","Sara"
"1129",1873,"2024-06","Retail","laptop","office",1,1527.74,"card","new york","John"
"1130",1874,"2022-10","Online","mouse","electronics",3,1451.17,"card","washington","John"
"1131",1876,"2022-07","Retail","tablet","electronics",2,2794.71,"transfer","washington","Fatima"
"1132",1877,"2022-10","Retail","monitor","electronics",2,1527.74,"card","new york","Fatima"
"1133",1879,"2024-01","Wholesale","mouse","electronics",1,23.92,"transfer","washington","Fatima"
"1134",1880,"2024-03","Wholesale","tablet","office",1,997.53,"cash","new york","Ali"
"1135",1881,"2022-05","Online","mouse","office",1,1527.74,"cheque","chicago","Fatima"
"1136",1885,"2023-11","Retail","monitor","electronics",2,2779.4,"cash","new york","Fatima"
"1137",1888,"2022-09","Online","mouse","electronics",3,1527.74,"transfer","new york","Ali"
"1138",1889,"2023-01","Retail","phone","office",2,1527.74,"card","new york","Ali"
"1139",1891,"2024-05","Retail","keyboard","electronics",1,1527.74,"card","new york","John"
"1140",1892,"2023-04","Wholesale","mouse","electronics",1,2366.18,"transfer","new york","Fatima"
"1141",1893,"2022-05","Wholesale","phone","electronics",3,1527.74,"card","chicago","Sara"
"1142",1896,"2024-03","Online","mouse","electronics",2,1527.74,"card","new york","Ali"
"1143",1897,"2022-06","Retail","monitor","electronics",2,1527.74,"card","new york","Sara"
"1144",1898,"2023-11","Wholesale","tablet","office",2,1476.8,"card","chicago","Fatima"
"1145",1902,"2023-06","Retail","laptop","office",2,1527.74,"card","washington","John"
"1146",1903,"2024-04","Online","mouse","office",2,1527.74,"card","new york","Ali"
"1147",1904,"2023-07","Retail","keyboard","electronics",1,1527.74,"cash","new york","Ali"
"1148",1905,"2023-07","Retail","mouse","electronics",1,1527.74,"transfer","washington","John"
"1149",1906,"2022-11","Retail","tablet","office",1,1527.74,"cheque","new york","Ali"
"1150",1908,"2022-03","Wholesale","mouse","office",2,1399.53,"cheque","new york","John"
"1151",1909,"2022-09","Retail","keyboard","office",1,1527.74,"cash","chicago","Ali"
"1152",1910,"2023-04","Retail","keyboard","office",2,1527.74,"cash","washington","Fatima"
"1153",1911,"2023-09","Wholesale","monitor","office",2,1527.74,"cheque","chicago","Sara"
"1154",1912,"2023-12","Online","mouse","electronics",2,1527.74,"card","chicago","Fatima"
"1155",1913,"2022-04","Online","monitor","electronics",2,564.58,"cash","chicago","John"
"1156",1914,"2022-01","Online","mouse","electronics",1,1527.74,"transfer","new york","Ali"
"1157",1917,"2023-12","Wholesale","phone","office",2,2228.66,"transfer","washington","Fatima"
"1158",1918,"2024-02","Wholesale","phone","office",3,1527.74,"cheque","chicago","Fatima"
"1159",1919,"2022-10","Wholesale","laptop","office",3,1527.74,"cash","new york","Sara"
"1160",1922,"2022-04","Wholesale","keyboard","office",3,947.67,"cheque","chicago","John"
"1161",1923,"2023-03","Online","laptop","electronics",2,1527.74,"card","new york","Ali"
"1162",1924,"2023-01","Online","tablet","electronics",2,1527.74,"card","chicago","Sara"
"1163",1927,"2023-04","Online","monitor","office",3,2533.19,"card","chicago","Sara"
"1164",1929,"2023-06","Retail","monitor","electronics",2,1527.74,"cash","new york","John"
"1165",1930,"2023-04","Online","keyboard","office",2,2594.48,"card","chicago","Ali"
"1166",1931,"2023-07","Retail","tablet","electronics",3,1894.19,"card","new york","Ali"
"1167",1933,"2023-04","Retail","monitor","electronics",1,1527.74,"card","new york","Sara"
"1168",1935,"2024-04","Retail","mouse","office",1,1527.74,"card","chicago","Ali"
"1169",1936,"2022-11","Online","phone","electronics",1,1527.74,"card","chicago","Fatima"
"1170",1937,"2024-01","Wholesale","phone","office",1,332.87,"transfer","new york","Sara"
"1171",1938,"2022-03","Wholesale","tablet","electronics",2,1527.74,"cash","chicago","Fatima"
"1172",1941,"2022-01","Retail","keyboard","electronics",1,1441.96,"card","washington","Sara"
"1173",1943,"2023-06","Online","monitor","electronics",2,1527.74,"cheque","chicago","Fatima"
"1174",1948,"2022-07","Online","laptop","office",1,1527.74,"cheque","chicago","Fatima"
"1175",1950,"2024-05","Retail","monitor","electronics",3,1527.74,"cheque","new york","John"
"1176",1952,"2022-08","Retail","mouse","electronics",1,1527.74,"cheque","new york","Fatima"
"1177",1953,"2023-01","Online","phone","office",3,1527.74,"card","new york","Sara"
"1178",1954,"2022-04","Online","monitor","electronics",2,1527.74,"cheque","washington","John"
"1179",1955,"2022-07","Wholesale","mouse","office",2,1527.74,"card","new york","Fatima"
"1180",1956,"2022-07","Wholesale","keyboard","electronics",2,1527.74,"cheque","new york","Ali"
"1181",1957,"2022-04","Retail","laptop","office",2,1527.74,"cash","new york","Sara"
"1182",1958,"2023-10","Online","monitor","office",3,1527.74,"cheque","new york","Ali"
"1183",1960,"2024-03","Retail","laptop","electronics",2,2532.4,"cash","washington","Fatima"
"1184",1961,"2024-01","Retail","phone","electronics",1,1527.74,"cash","chicago","John"
"1185",1962,"2022-05","Retail","keyboard","electronics",2,1465.55,"cash","new york","Fatima"
"1186",1964,"2022-10","Wholesale","tablet","office",2,700.83,"cheque","chicago","Fatima"
"1187",1965,"2023-11","Online","monitor","electronics",2,1527.74,"cash","new york","Fatima"
"1188",1966,"2024-06","Online","laptop","electronics",1,1527.74,"cash","washington","Fatima"
"1189",1967,"2024-02","Wholesale","monitor","electronics",2,2109.42,"transfer","chicago","Sara"
"1190",1970,"2022-03","Online","mouse","electronics",2,1527.74,"card","chicago","Ali"
"1191",1971,"2022-04","Retail","monitor","office",2,1527.74,"card","new york","Fatima"
"1192",1973,"2023-04","Retail","laptop","office",2,1798.98,"card","new york","John"
"1193",1974,"2023-08","Online","mouse","office",2,2751.17,"card","new york","John"
"1194",1979,"2024-06","Retail","monitor","office",2,1527.74,"cash","new york","Ali"
"1195",1981,"2024-04","Online","laptop","electronics",2,1527.74,"cash","new york","Sara"
"1196",1982,"2022-11","Retail","keyboard","office",2,1527.74,"transfer","new york","Sara"
"1197",1983,"2023-08","Online","keyboard","electronics",2,1527.74,"cash","new york","Fatima"
"1198",1984,"2023-12","Wholesale","keyboard","office",3,1527.74,"transfer","chicago","Sara"
"1199",1985,"2022-03","Retail","laptop","electronics",3,1909.5,"card","new york","John"
"1200",1986,"2024-01","Retail","laptop","electronics",1,1527.74,"transfer","new york","John"
"1201",1987,"2022-07","Wholesale","phone","office",2,2104.82,"cash","washington","Sara"
"1202",1988,"2023-12","Wholesale","tablet","office",2,1386.3,"card","washington","John"
"1203",1990,"2023-01","Wholesale","keyboard","electronics",3,1462.43,"card","chicago","Fatima"
"1204",1992,"2023-10","Wholesale","tablet","electronics",1,1527.74,"transfer","chicago","Ali"
"1205",1996,"2022-06","Retail","phone","office",1,1527.74,"card","new york","Sara"
"1206",1999,"2023-06","Online","mouse","office",3,2905.2,"cheque","chicago","Ali"
"1207",2000,"2022-07","Online","keyboard","electronics",3,2347.97,"card","new york","Fatima"
"1208",2005,"2022-01","Online","tablet","office",2,1527.74,"card","washington","Sara"
"1209",2008,"2023-06","Online","phone","electronics",1,1527.74,"cash","washington","John"
"1210",2009,"2022-04","Wholesale","keyboard","electronics",1,1527.74,"card","new york","Ali"
"1211",2014,"2024-05","Wholesale","monitor","electronics",1,1527.74,"card","new york","John"
"1212",2015,"2022-08","Online","phone","office",3,654.16,"cash","new york","Sara"
"1213",2016,"2024-01","Retail","phone","electronics",2,1527.74,"card","new york","Sara"
"1214",2018,"2022-10","Retail","phone","office",3,1527.74,"cash","new york","Fatima"
"1215",2020,"2022-07","Online","monitor","office",1,483.97,"card","chicago","Fatima"
"1216",2022,"2023-12","Online","phone","office",3,1527.74,"cash","new york","John"
"1217",2023,"2024-03","Wholesale","keyboard","electronics",3,2657.4,"card","chicago","Ali"
"1218",2027,"2023-02","Wholesale","keyboard","office",2,1527.74,"transfer","new york","Sara"
"1219",2029,"2022-02","Online","mouse","electronics",2,1527.74,"cheque","washington","John"
"1220",2032,"2022-11","Wholesale","monitor","electronics",1,1527.74,"cheque","chicago","John"
"1221",2033,"2024-03","Online","mouse","electronics",3,881.64,"cash","new york","Sara"
"1222",2034,"2022-12","Wholesale","tablet","electronics",1,953.38,"card","chicago","Fatima"
"1223",2035,"2023-11","Wholesale","laptop","office",3,598.1,"card","new york","Ali"
"1224",2037,"2023-07","Retail","laptop","office",1,1604.72,"transfer","washington","Ali"
"1225",2038,"2023-08","Online","tablet","office",3,1527.74,"card","chicago","Fatima"
"1226",2039,"2022-04","Online","monitor","electronics",3,1527.74,"transfer","chicago","Fatima"
"1227",2040,"2024-03","Retail","phone","electronics",3,1527.74,"card","chicago","Ali"
"1228",2041,"2022-02","Online","keyboard","electronics",2,1527.74,"cheque","new york","John"
"1229",2044,"2022-04","Online","monitor","office",1,1527.74,"cheque","chicago","John"
"1230",2045,"2022-08","Retail","monitor","electronics",3,1527.74,"transfer","new york","Ali"
"1231",2046,"2023-12","Online","phone","office",2,1527.74,"card","new york","Fatima"
"1232",2047,"2023-02","Online","phone","office",2,2280.31,"cash","new york","John"
"1233",2048,"2024-04","Online","laptop","electronics",2,1527.74,"transfer","chicago","John"
"1234",2049,"2022-01","Wholesale","tablet","office",2,1202.4,"cash","washington","Sara"
"1235",2051,"2022-02","Online","tablet","electronics",1,1527.74,"cheque","new york","John"
"1236",2053,"2023-08","Online","keyboard","electronics",2,1081.39,"cash","new york","Sara"
"1237",2054,"2023-06","Wholesale","mouse","electronics",2,972.14,"card","washington","Ali"
"1238",2055,"2022-07","Retail","mouse","electronics",1,1527.74,"card","chicago","Ali"
"1239",2057,"2022-03","Retail","phone","office",2,1527.74,"cash","new york","John"
"1240",2058,"2024-02","Online","keyboard","office",2,452.39,"card","new york","Fatima"
"1241",2060,"2022-11","Retail","keyboard","office",2,654.79,"transfer","washington","Sara"
"1242",2062,"2023-02","Retail","mouse","electronics",1,1686.39,"cheque","washington","John"
"1243",2064,"2022-03","Online","mouse","electronics",1,1527.74,"cheque","chicago","John"
"1244",2065,"2024-03","Retail","mouse","office",2,2964.42,"cash","chicago","Ali"
"1245",2067,"2023-07","Retail","phone","office",3,1527.74,"card","new york","Sara"
"1246",2070,"2023-12","Retail","tablet","electronics",1,238.68,"transfer","chicago","Sara"
"1247",2073,"2023-07","Wholesale","phone","electronics",3,1527.74,"cash","new york","John"
"1248",2075,"2023-02","Retail","phone","electronics",3,1527.74,"cash","washington","Fatima"
"1249",2077,"2022-07","Wholesale","tablet","electronics",1,1527.74,"transfer","new york","Ali"
"1250",2078,"2023-12","Wholesale","tablet","electronics",1,1527.74,"cheque","chicago","Fatima"
"1251",2080,"2022-07","Wholesale","keyboard","electronics",3,1527.74,"card","new york","John"
"1252",2082,"2023-11","Online","keyboard","office",1,1527.74,"cash","new york","John"
"1253",2083,"2023-04","Online","phone","electronics",2,1527.74,"cheque","new york","Ali"
"1254",2084,"2022-03","Wholesale","monitor","office",2,1527.74,"card","chicago","Fatima"
"1255",2087,"2022-06","Retail","laptop","office",2,1527.74,"cash","chicago","Fatima"
"1256",2088,"2024-04","Retail","mouse","electronics",2,1527.74,"card","new york","Fatima"
"1257",2089,"2023-11","Online","phone","electronics",1,1654.75,"card","chicago","Ali"
"1258",2091,"2023-08","Online","tablet","electronics",1,1527.74,"cash","new york","Sara"
"1259",2092,"2024-05","Wholesale","phone","electronics",1,1527.74,"card","chicago","John"
"1260",2093,"2022-08","Retail","phone","office",3,1849.52,"card","chicago","Ali"
"1261",2094,"2023-12","Retail","mouse","electronics",2,1527.74,"cheque","chicago","Fatima"
"1262",2095,"2023-04","Retail","phone","office",3,2999.59,"card","new york","Ali"
"1263",2098,"2023-05","Online","monitor","electronics",1,1527.74,"cheque","new york","Ali"
"1264",2099,"2023-08","Retail","laptop","office",2,1527.74,"card","chicago","John"
"1265",2104,"2022-05","Wholesale","laptop","office",2,1527.74,"card","new york","Ali"
"1266",2105,"2023-08","Online","tablet","office",2,1527.74,"card","new york","Sara"
"1267",2106,"2022-10","Wholesale","tablet","electronics",1,1888.37,"cash","chicago","Sara"
"1268",2108,"2022-12","Online","tablet","office",2,1527.74,"card","washington","John"
"1269",2109,"2022-12","Retail","phone","office",1,1527.74,"card","washington","Ali"
"1270",2111,"2023-07","Retail","tablet","electronics",1,1527.74,"cash","washington","Fatima"
"1271",2112,"2024-05","Wholesale","mouse","electronics",3,1527.74,"card","chicago","John"
"1272",2115,"2024-04","Wholesale","laptop","electronics",2,2148.62,"card","new york","Sara"
"1273",2117,"2023-09","Online","monitor","electronics",1,1527.74,"cash","new york","John"
"1274",2118,"2023-11","Retail","phone","office",2,2586.11,"cheque","new york","Ali"
"1275",2119,"2024-01","Online","tablet","office",2,1527.74,"transfer","new york","John"
"1276",2121,"2023-03","Wholesale","laptop","electronics",2,1527.74,"cash","new york","Fatima"
"1277",2123,"2022-03","Retail","keyboard","office",3,2193.72,"card","washington","Fatima"
"1278",2127,"2024-03","Retail","mouse","electronics",1,353.44,"card","chicago","Sara"
"1279",2129,"2023-10","Wholesale","keyboard","electronics",2,1527.74,"card","washington","Sara"
"1280",2130,"2022-05","Online","mouse","office",2,1527.74,"card","washington","Sara"
"1281",2131,"2024-06","Wholesale","laptop","office",2,1527.74,"cheque","new york","Sara"
"1282",2133,"2022-01","Online","keyboard","office",3,2763.96,"cash","chicago","John"
"1283",2134,"2022-08","Wholesale","tablet","electronics",1,2404.2,"card","chicago","Ali"
"1284",2136,"2024-04","Wholesale","phone","electronics",1,1527.74,"card","chicago","Sara"
"1285",2137,"2023-08","Wholesale","laptop","office",3,1527.74,"card","new york","Ali"
"1286",2138,"2022-12","Wholesale","monitor","electronics",2,1527.74,"transfer","new york","Fatima"
"1287",2139,"2024-05","Wholesale","phone","electronics",2,2565.13,"card","chicago","Ali"
"1288",2140,"2022-11","Wholesale","monitor","office",2,307.78,"card","chicago","Ali"
"1289",2142,"2024-05","Retail","laptop","office",3,1527.74,"card","chicago","Sara"
"1290",2143,"2022-08","Online","phone","office",1,1962.78,"transfer","new york","John"
"1291",2144,"2023-08","Wholesale","tablet","electronics",2,1527.74,"cash","new york","Fatima"
"1292",2145,"2022-03","Wholesale","keyboard","office",3,1527.74,"cheque","washington","Sara"
"1293",2147,"2024-06","Retail","monitor","electronics",2,424.04,"card","new york","Ali"
"1294",2148,"2023-05","Online","monitor","electronics",2,1527.74,"transfer","new york","Ali"
"1295",2149,"2023-10","Wholesale","tablet","office",2,2095.02,"transfer","new york","Sara"
"1296",2150,"2024-03","Retail","monitor","electronics",1,1527.74,"card","chicago","John"
"1297",2151,"2024-02","Online","phone","electronics",2,1527.74,"card","new york","Fatima"
"1298",2152,"2023-09","Online","keyboard","office",1,2101.84,"card","washington","Fatima"
"1299",2153,"2023-06","Online","monitor","electronics",2,1527.74,"transfer","new york","Sara"
"1300",2154,"2024-05","Retail","keyboard","electronics",2,1555.57,"cheque","new york","Ali"
"1301",2155,"2023-06","Retail","mouse","electronics",3,705.65,"cheque","new york","Ali"
"1302",2156,"2024-04","Online","keyboard","office",3,1527.74,"card","chicago","Fatima"
"1303",2158,"2024-03","Online","laptop","office",1,1527.74,"card","new york","John"
"1304",2161,"2024-01","Retail","tablet","electronics",1,1527.74,"transfer","new york","Fatima"
"1305",2162,"2022-10","Wholesale","keyboard","electronics",3,1527.74,"card","chicago","Fatima"
"1306",2163,"2023-07","Retail","monitor","electronics",3,83.95,"cheque","chicago","John"
"1307",2165,"2024-05","Online","monitor","electronics",2,2672.6,"transfer","new york","Fatima"
"1308",2167,"2023-11","Online","phone","office",3,1527.74,"cash","washington","Fatima"
"1309",2168,"2023-11","Online","phone","office",3,1527.74,"cash","washington","John"
"1310",2169,"2022-06","Retail","keyboard","office",2,1527.74,"transfer","chicago","Sara"
"1311",2170,"2024-04","Wholesale","mouse","electronics",2,1527.74,"transfer","new york","Sara"
"1312",2171,"2022-09","Online","tablet","electronics",1,1527.74,"card","chicago","Fatima"
"1313",2175,"2024-01","Retail","mouse","electronics",2,2705.77,"transfer","new york","Sara"
"1314",2176,"2023-11","Online","laptop","electronics",3,1527.74,"cash","washington","John"
"1315",2178,"2023-06","Online","monitor","electronics",2,1435.64,"card","chicago","Fatima"
"1316",2179,"2022-02","Wholesale","phone","electronics",1,1045.57,"transfer","chicago","Fatima"
